,sector laitude,sector longtitude,Collisions_NUMBER OF PERSONS INJURED,Collisions_NUMBER OF PERSONS KILLED,Collisions_NUMBER OF PEDESTRIANS INJURED,Collisions_NUMBER OF PEDESTRIANS KILLED,Collisions_NUMBER OF CYCLIST INJURED,Collisions_NUMBER OF CYCLIST KILLED,Collisions_NUMBER OF MOTORIST INJURED,Collisions_NUMBER OF MOTORIST KILLED,Collisions_CONTRIBUTING FACTOR VEHICLE 1,Collisions_CONTRIBUTING FACTOR VEHICLE 2,Collisions_CONTRIBUTING FACTOR VEHICLE 3,Collisions_CONTRIBUTING FACTOR VEHICLE 4,Collisions_CONTRIBUTING FACTOR VEHICLE 5,Collisions_VEHICLE TYPE CODE 1,Collisions_VEHICLE TYPE CODE 2,Collisions_VEHICLE TYPE CODE 3,Collisions_VEHICLE TYPE CODE 4,Collisions_VEHICLE TYPE CODE 5,Arrests_PD_CD,Arrests_PD_DESC,Arrests_OFNS_DESC,Arrests_LAW_CODE,Arrests_LAW_CAT_CD,Arrests_ARREST_PRECINCT,Arrests_JURISDICTION_CODE,Arrests_AGE_GROUP,Arrests_PERP_SEX,Arrests_PERP_RACE,Complaint_ADDR_PCT_CD,Complaint_CRM_ATPT_CPTD_CD,Complaint_JURIS_DESC,Complaint_KY_CD,Complaint_LAW_CAT_CD,Complaint_LOC_OF_OCCUR_DESC,Complaint_OFNS_DESC,Complaint_PD_CD,Complaint_PD_DESC,Complaint_PREM_TYP_DESC,Complaint_SUSP_AGE_GROUP,Complaint_SUSP_RACE,Complaint_SUSP_SEX,Complaint_VIC_AGE_GROUP,Complaint_VIC_RACE,Complaint_VIC_SEX,Shooting_PRECINCT,Shooting_JURISDICTION_CODE,Shooting_LOCATION_DESC,Shooting_STATISTICAL_MURDER_FLAG,Shooting_PERP_AGE_GROUP,Shooting_PERP_SEX,Shooting_PERP_RACE,Shooting_VIC_AGE_GROUP,Shooting_VIC_SEX,Shooting_VIC_RACE,sector index
1066,40.7024794,-73.93154944,0.24948311509303928,0.0006891798759476223,0.059269469331495524,0.0006891798759476223,0.04686423156443832,0.0,0.14128187456926258,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Other Vehicular,Alcohol Involvement,Unspecified,Sedan,Sedan,Sedan,Sedan,PASSENGER VEHICLE,511.0,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,PL 2200300,M,83.0,0.0,25-44,M,WHITE HISPANIC,83.0,COMPLETED,N.Y. POLICE DEPT,578.0,MISDEMEANOR,INSIDE,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,UNKNOWN,UNKNOWN,M,25-44,WHITE HISPANIC,M,90.0,0.0,SOCIAL CLUB/POLICY LOCATI,False,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,2819
1067,40.7024794,-73.9241062,0.20719424460431654,0.0014388489208633094,0.04964028776978417,0.0014388489208633094,0.03093525179856115,0.0,0.1237410071942446,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Reaction to Uninvolved Vehicle,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,478.0,"THEFT OF SERVICES, UNCLASSIFIED",OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,83.0,0.0,25-44,M,WHITE HISPANIC,83.0,COMPLETED,N.Y. POLICE DEPT,351.0,MISDEMEANOR,INSIDE,CRIMINAL MISCHIEF & RELATED OF,258.0,"CRIMINAL MISCHIEF 4TH, GRAFFIT",RESIDENCE - APT. HOUSE,UNKNOWN,BLACK,M,25-44,UNKNOWN,M,83.0,0.0,HOSPITAL,False,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,2820
1068,40.7024794,-73.91666296,0.2967128027681661,0.0025951557093425604,0.06747404844290658,0.0017301038062283738,0.03892733564013841,0.0,0.1903114186851211,0.0008650519031141869,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,Other Vehicular,Unspecified,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,PASSENGER VEHICLE,Sedan,101.0,ASSAULT 3,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,104.0,0.0,25-44,M,WHITE HISPANIC,83.0,COMPLETED,N.Y. POLICE DEPT,112.0,FELONY,INSIDE,THEFT-FRAUD,739.0,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE - APT. HOUSE,25-44,WHITE HISPANIC,M,25-44,WHITE HISPANIC,F,83.0,0.0,BEAUTY/NAIL SALON,False,25-44,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,2821
1069,40.7024794,-73.90921972000001,0.29508196721311475,0.0018198362147406734,0.08553230209281165,0.0009099181073703367,0.039126478616924476,0.0,0.16742493175614195,0.0009099181073703367,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,101.0,ASSAULT 3,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,104.0,0.0,25-44,M,WHITE HISPANIC,104.0,COMPLETED,N.Y. POLICE DEPT,109.0,FELONY,INSIDE,GRAND LARCENY,424.0,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",RESIDENCE-HOUSE,25-44,WHITE HISPANIC,M,25-44,WHITE HISPANIC,F,104.0,0.0,GROCERY/BODEGA,False,18-24,M,BLACK HISPANIC,18-24,M,BLACK HISPANIC,2822
1070,40.7024794,-73.90177648000001,0.1992373689227836,0.0,0.06482364156339371,0.0,0.022878932316491896,0.0,0.109628217349857,0.0,Failure to Yield Right-of-Way,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,Sedan,Sedan,Sedan,Sedan,SPORT UTILITY / STATION WAGON,101.0,ASSAULT 3,DANGEROUS DRUGS,PL 1200001,M,104.0,0.0,25-44,M,WHITE,,,,,,,,,,,,,,,,,,,,,,,,,,,2823
1071,40.7024794,-73.89433324000001,0.14814814814814814,0.0,0.03508771929824561,0.0,0.011695906432748537,0.0,0.10136452241715399,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Sedan,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,101.0,ASSAULT 3,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,104.0,0.0,25-44,M,WHITE HISPANIC,104.0,COMPLETED,N.Y. POLICE DEPT,116.0,FELONY,INSIDE,SEX CRIMES,177.0,SEXUAL ABUSE,RESIDENCE-HOUSE,18-24,WHITE HISPANIC,M,<18,WHITE HISPANIC,F,104.0,0.0,COMMERCIAL BLDG,False,18-24,M,WHITE HISPANIC,18-24,M,BLACK,2824
1072,40.7024794,-73.88689000000001,0.21498371335504887,0.003257328990228013,0.019543973941368076,0.003257328990228013,0.013029315960912053,0.0,0.18241042345276873,0.0,Driver Inattention/Distraction,Failure to Yield Right-of-Way,Driver Inattention/Distraction,Unspecified,,Sedan,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,101.0,ASSAULT 3,DANGEROUS DRUGS,PL 1200001,M,104.0,0.0,25-44,M,WHITE,104.0,COMPLETED,N.Y. POLICE DEPT,109.0,MISDEMEANOR,INSIDE,GRAND LARCENY,258.0,"CRIMINAL MISCHIEF 4TH, GRAFFIT",RESIDENCE - APT. HOUSE,25-44,WHITE,M,25-44,WHITE HISPANIC,F,,,,,,,,,,,2825
1073,40.7024794,-73.87944676000001,0.2296137339055794,0.0,0.03862660944206009,0.0,0.023605150214592276,0.0,0.16738197424892703,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Traffic Control Disregarded,Unspecified,Unspecified,Sedan,Sedan,PASSENGER VEHICLE,Sedan,Sedan,511.0,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,PL 2200300,M,104.0,0.0,25-44,M,WHITE,104.0,COMPLETED,N.Y. POLICE DEPT,341.0,MISDEMEANOR,FRONT OF,PETIT LARCENY,638.0,"HARASSMENT,SUBD 3,4,5",STREET,25-44,WHITE,M,25-44,WHITE,M,104.0,0.0,PVT HOUSE,False,<18,F,WHITE HISPANIC,18-24,M,WHITE HISPANIC,2826
1074,40.7024794,-73.87200352,0.1652754590984975,0.0,0.025041736227045076,0.0,0.011686143572621035,0.0,0.12687813021702837,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Following Too Closely,Unspecified,,Station Wagon/Sport Utility Vehicle,PASSENGER VEHICLE,Station Wagon/Sport Utility Vehicle,Sedan,,101.0,ASSAULT 3,DANGEROUS DRUGS,PL 1200001,M,104.0,0.0,25-44,M,WHITE,104.0,COMPLETED,N.Y. POLICE DEPT,351.0,MISDEMEANOR,FRONT OF,CRIMINAL MISCHIEF & RELATED OF,256.0,"MISCHIEF, CRIMINAL 4, BY FIRE",STREET,(null),(null),(null),45-64,WHITE,F,,,,,,,,,,,2827
1075,40.7024794,-73.86456028,0.36561479869423286,0.003264417845484222,0.03373231773667029,0.001088139281828074,0.01958650707290533,0.0,0.30794341675734493,0.002176278563656148,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,Pavement Slippery,Pavement Slippery,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,Taxi,339.0,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",PETIT LARCENY,PL 1552500,M,104.0,0.0,25-44,M,WHITE,104.0,COMPLETED,N.Y. POLICE DEPT,341.0,MISDEMEANOR,INSIDE,PETIT LARCENY,321.0,"LARCENY,PETIT FROM AUTO",STREET,(null),(null),(null),UNKNOWN,UNKNOWN,E,,,,,,,,,,,2828
1076,40.7024794,-73.85711704,0.338368580060423,0.0,0.02014098690835851,0.0,0.012084592145015106,0.0,0.3031218529707956,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,Fatigued/Drowsy,Unspecified,Sedan,PASSENGER VEHICLE,Station Wagon/Sport Utility Vehicle,PASSENGER VEHICLE,PASSENGER VEHICLE,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",VEHICLE AND TRAFFIC LAWS,VTL0511001,M,104.0,0.0,25-44,M,WHITE HISPANIC,104.0,COMPLETED,N.Y. POLICE DEPT,341.0,MISDEMEANOR,FRONT OF,PETIT LARCENY,353.0,"LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT OUTSIDE",RESIDENCE-HOUSE,UNKNOWN,UNKNOWN,U,45-64,WHITE,M,102.0,0.0,,True,,,,25-44,M,BLACK,2829
1077,40.7024794,-73.8496738,0.5872340425531914,0.0,0.00425531914893617,0.0,0.0,0.0,0.5829787234042553,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Following Too Closely,Following Too Closely,Driver Inattention/Distraction,Sedan,Sedan,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2830
1078,40.7024794,-73.84223056,0.16912972085385877,0.0016420361247947454,0.041050903119868636,0.0,0.016420361247947456,0.0,0.1116584564860427,0.0016420361247947454,Driver Inattention/Distraction,Driver Inattention/Distraction,Other Vehicular,Other Vehicular,Other Vehicular,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,567.0,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,PL 2211001,M,102.0,0.0,18-24,M,WHITE HISPANIC,102.0,COMPLETED,N.Y. POLICE DEPT,109.0,FELONY,INSIDE,GRAND LARCENY,357.0,"LARCENY,PETIT OF VEHICLE ACCES",STREET,UNKNOWN,UNKNOWN,U,45-64,WHITE HISPANIC,M,,,,,,,,,,,2831
1079,40.7024794,-73.83478732,0.18870346598202825,0.0012836970474967907,0.04621309370988447,0.0012836970474967907,0.019255455712451863,0.0,0.12323491655969192,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Other Vehicular,Driver Inattention/Distraction,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,101.0,ASSAULT 3,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,102.0,0.0,25-44,M,WHITE,102.0,COMPLETED,N.Y. POLICE DEPT,578.0,FELONY,INSIDE,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,UNKNOWN,UNKNOWN,U,25-44,WHITE HISPANIC,F,,,,,,,,,,,2832
1080,40.7024794,-73.82734408,0.256838905775076,0.00303951367781155,0.044072948328267476,0.00303951367781155,0.0182370820668693,0.0,0.19148936170212766,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,Station Wagon/Sport Utility Vehicle,SPORT UTILITY / STATION WAGON,Station Wagon/Sport Utility Vehicle,101.0,ASSAULT 3,ASSAULT 3 & RELATED OFFENSES,PL 1552500,M,102.0,0.0,25-44,M,WHITE HISPANIC,102.0,COMPLETED,N.Y. POLICE DEPT,578.0,VIOLATION,INSIDE,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",RESIDENCE-HOUSE,UNKNOWN,UNKNOWN,M,25-44,WHITE HISPANIC,F,102.0,0.0,MULTI DWELL - APT BUILD,False,25-44,M,WHITE HISPANIC,18-24,F,BLACK HISPANIC,2833
1081,40.7024794,-73.81990084,0.2742301458670989,0.0012965964343598054,0.019124797406807132,0.0009724473257698541,0.00940032414910859,0.0,0.24505672609400325,0.00032414910858995135,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,Sedan,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",VEHICLE AND TRAFFIC LAWS,VTL0511001,M,103.0,0.0,25-44,M,WHITE HISPANIC,102.0,COMPLETED,N.Y. POLICE DEPT,109.0,FELONY,INSIDE,GRAND LARCENY,425.0,"LARCENY,GRAND BY BANK ACCT COMPROMISE-ATM TRANSACTION",ATM,UNKNOWN,WHITE,M,UNKNOWN,UNKNOWN,D,103.0,0.0,COMMERCIAL BLDG,False,18-24,M,BLACK,25-44,M,BLACK,2834
1082,40.7024794,-73.8124576,0.2861468584405753,0.0,0.08705526116578349,0.0,0.018168054504163512,0.0,0.1801665404996215,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Other Vehicular,Other Vehicular,Unspecified,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,101.0,ASSAULT 3,DANGEROUS DRUGS,PL 1200001,M,103.0,0.0,25-44,M,WHITE HISPANIC,103.0,COMPLETED,N.Y. POLICE DEPT,341.0,MISDEMEANOR,FRONT OF,PETIT LARCENY,729.0,"FORGERY,ETC.,UNCLASSIFIED-FELO",COMMERCIAL BUILDING,UNKNOWN,WHITE,M,25-44,ASIAN / PACIFIC ISLANDER,M,103.0,0.0,GROCERY/BODEGA,False,25-44,M,WHITE HISPANIC,25-44,M,BLACK,2835
1083,40.7024794,-73.80501436,0.29040156709108716,0.0009794319294809011,0.12732615083251714,0.0009794319294809011,0.01909892262487757,0.0,0.1425073457394711,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,Unspecified,Sedan,Sedan,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,478.0,"THEFT OF SERVICES, UNCLASSIFIED",OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,103.0,0.0,25-44,M,BLACK,103.0,COMPLETED,N.Y. POLICE DEPT,109.0,FELONY,INSIDE,GRAND LARCENY,268.0,CRIMINAL MIS 2 & 3,RESIDENCE-HOUSE,UNKNOWN,UNKNOWN,U,UNKNOWN,UNKNOWN,D,103.0,0.0,BAR/NIGHT CLUB,False,25-44,M,BLACK,25-44,M,BLACK,2836
1084,40.7024794,-73.79757112,0.32825484764542934,0.0018467220683287165,0.11265004616805172,0.0013850415512465374,0.015235457063711912,0.0,0.1994459833795014,0.0004616805170821791,Driver Inattention/Distraction,Driver Inattention/Distraction,Other Vehicular,Unspecified,Unspecified,Sedan,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,101.0,ASSAULT 3,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,103.0,0.0,25-44,M,BLACK,103.0,COMPLETED,N.Y. POLICE DEPT,116.0,FELONY,INSIDE,SEX CRIMES,177.0,SEXUAL ABUSE,RESIDENCE - APT. HOUSE,25-44,UNKNOWN,M,<18,WHITE HISPANIC,F,103.0,0.0,SMALL MERCHANT,False,25-44,M,BLACK,25-44,M,BLACK,2837
1085,40.7024794,-73.79012788,0.3781048758049678,0.0009199632014719411,0.09015639374425023,0.0,0.022999080036798528,0.0,0.26310947562097514,0.0009199632014719411,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,Unspecified,Sedan,Sedan,Sedan,Sedan,Sedan,101.0,ASSAULT 3,DANGEROUS DRUGS,PL 1200001,M,103.0,0.0,25-44,M,BLACK,103.0,COMPLETED,N.Y. POLICE DEPT,109.0,FELONY,INSIDE,GRAND LARCENY,424.0,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",STREET,25-44,BLACK HISPANIC,M,UNKNOWN,UNKNOWN,M,103.0,0.0,PVT HOUSE,False,18-24,M,WHITE HISPANIC,25-44,M,BLACK,2838
1086,40.7024794,-73.78268464,0.3701657458563536,0.0,0.049723756906077346,0.0,0.015193370165745856,0.0,0.30386740331491713,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,Sedan,Sedan,Sedan,Sedan,Sedan,511.0,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,PL 2200300,M,103.0,0.0,25-44,M,BLACK,103.0,COMPLETED,N.Y. POLICE DEPT,341.0,MISDEMEANOR,FRONT OF,PETIT LARCENY,349.0,"LARCENY,PETIT OF LICENSE PLATE",STREET,UNKNOWN,UNKNOWN,U,25-44,BLACK,M,103.0,0.0,PVT HOUSE,False,25-44,M,BLACK HISPANIC,25-44,M,BLACK,2839
1087,40.7024794,-73.7752414,0.3979591836734694,0.0,0.015306122448979591,0.0,0.00510204081632653,0.0,0.37755102040816324,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Other Vehicular,Unspecified,Unspecified,Sedan,Sedan,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,101.0,ASSAULT 3,DANGEROUS DRUGS,PL 1200001,M,103.0,0.0,25-44,M,BLACK,103.0,COMPLETED,N.Y. POLICE DEPT,112.0,FELONY,INSIDE,THEFT-FRAUD,739.0,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE-HOUSE,UNKNOWN,UNKNOWN,U,65+,BLACK,M,103.0,0.0,PVT HOUSE,False,18-24,M,BLACK,18-24,M,BLACK,2840
1088,40.7024794,-73.76779816000001,0.3659147869674185,0.002506265664160401,0.045112781954887216,0.0,0.010025062656641603,0.0,0.3057644110275689,0.002506265664160401,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,Unspecified,Sedan,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,101.0,ASSAULT 3,DANGEROUS DRUGS,PL 1200001,M,113.0,0.0,25-44,M,BLACK,113.0,COMPLETED,N.Y. POLICE DEPT,109.0,FELONY,INSIDE,GRAND LARCENY,420.0,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT",RESIDENCE-HOUSE,UNKNOWN,UNKNOWN,U,45-64,BLACK,F,113.0,0.0,PVT HOUSE,False,25-44,M,BLACK,25-44,M,BLACK,2841
1089,40.7024794,-73.76035492000001,0.47619047619047616,0.002380952380952381,0.02857142857142857,0.002380952380952381,0.02142857142857143,0.0,0.4261904761904762,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Failure to Yield Right-of-Way,Unspecified,,Sedan,Sedan,Sedan,Sedan,,101.0,ASSAULT 3,DANGEROUS DRUGS,PL 1200001,M,113.0,0.0,25-44,M,BLACK,103.0,COMPLETED,N.Y. POLICE DEPT,109.0,FELONY,INSIDE,GRAND LARCENY,424.0,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",RESIDENCE - APT. HOUSE,(null),(null),(null),25-44,BLACK HISPANIC,F,103.0,0.0,LIQUOR STORE,False,18-24,M,BLACK,25-44,M,BLACK,2842
1090,40.7024794,-73.75291168000001,0.3217821782178218,0.0012376237623762376,0.04702970297029703,0.0012376237623762376,0.013613861386138614,0.0,0.26113861386138615,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Sedan,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,101.0,ASSAULT 3,DANGEROUS DRUGS,PL 1200001,M,105.0,0.0,25-44,M,BLACK,113.0,COMPLETED,N.Y. POLICE DEPT,341.0,FELONY,INSIDE,PETIT LARCENY,349.0,"LARCENY,PETIT OF LICENSE PLATE",RESIDENCE-HOUSE,UNKNOWN,UNKNOWN,U,25-44,BLACK,M,105.0,0.0,GROCERY/BODEGA,False,25-44,M,BLACK,25-44,M,BLACK,2843
1091,40.7024794,-73.74546844000001,0.35435992578849723,0.0018552875695732839,0.06307977736549165,0.0018552875695732839,0.0074211502782931356,0.0,0.28385899814471244,0.0,Driver Inattention/Distraction,Failure to Yield Right-of-Way,Other Vehicular,Unspecified,Unspecified,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,101.0,ASSAULT 3,DANGEROUS DRUGS,PL 1200001,M,105.0,0.0,25-44,M,BLACK,105.0,COMPLETED,N.Y. POLICE DEPT,109.0,FELONY,INSIDE,GRAND LARCENY,432.0,"LARCENY,GRAND BY IDENTITY THEFT-UNCLASSIFIED",RESIDENCE-HOUSE,45-64,ASIAN / PACIFIC ISLANDER,F,25-44,ASIAN / PACIFIC ISLANDER,F,105.0,0.0,PVT HOUSE,False,18-24,M,BLACK,25-44,M,BLACK,2844
1092,40.7024794,-73.73802520000001,0.4557522123893805,0.004424778761061947,0.008849557522123894,0.0,0.008849557522123894,0.0,0.43805309734513276,0.004424778761061947,Failure to Yield Right-of-Way,Unsafe Speed,Unspecified,Unspecified,Unspecified,Sedan,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,Carry All,101.0,ASSAULT 3,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,105.0,0.0,25-44,M,BLACK,105.0,COMPLETED,N.Y. POLICE DEPT,344.0,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,114.0,OBSTR BREATH/CIRCUL,RESIDENCE-HOUSE,25-44,BLACK,M,25-44,BLACK,F,105.0,0.0,PVT HOUSE,False,18-24,M,BLACK,25-44,M,BLACK,2845
1093,40.7024794,-73.73058196000001,0.4470198675496689,0.0033112582781456954,0.013245033112582781,0.0,0.0033112582781456954,0.0,0.4271523178807947,0.0033112582781456954,Following Too Closely,Other Vehicular,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,Sedan,Sedan,Sedan,PASSENGER VEHICLE,Sedan,101.0,ASSAULT 3,DANGEROUS DRUGS,PL 1200001,M,105.0,0.0,25-44,M,BLACK,105.0,COMPLETED,N.Y. POLICE DEPT,112.0,FELONY,INSIDE,THEFT-FRAUD,739.0,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE-HOUSE,(null),(null),(null),65+,BLACK,F,105.0,0.0,GROCERY/BODEGA,False,25-44,M,BLACK,25-44,M,BLACK,2846
1094,40.7081566,-74.02086832,0.16930022573363432,0.002257336343115124,0.042136945071482315,0.0007524454477050414,0.03837471783295711,0.0,0.08803611738148984,0.0015048908954100827,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,101.0,ASSAULT 3,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,1.0,0.0,25-44,M,WHITE,1.0,COMPLETED,N.Y. POLICE DEPT,109.0,FELONY,INSIDE,GRAND LARCENY,422.0,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",CLOTHING/BOUTIQUE,UNKNOWN,BLACK,F,UNKNOWN,UNKNOWN,D,,,,,,,,,,,2882
1095,40.7081566,-74.01342508,0.18023255813953487,0.0,0.06031976744186047,0.0,0.03597383720930233,0.0,0.08284883720930232,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,Unspecified,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Bike,339.0,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",PETIT LARCENY,PL 1552500,M,1.0,0.0,25-44,M,BLACK,1.0,COMPLETED,N.Y. POLICE DEPT,109.0,FELONY,INSIDE,GRAND LARCENY,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMMERCIAL BUILDING,UNKNOWN,UNKNOWN,M,UNKNOWN,UNKNOWN,F,,,,,,,,,,,2883
1096,40.7081566,-74.00598184,0.18691588785046728,0.0,0.04252336448598131,0.0,0.033177570093457946,0.0,0.11074766355140186,0.00046728971962616824,Driver Inattention/Distraction,Driver Inattention/Distraction,Following Too Closely,Unspecified,Unspecified,Sedan,Sedan,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,478.0,"THEFT OF SERVICES, UNCLASSIFIED",OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,5.0,0.0,25-44,M,BLACK,5.0,COMPLETED,N.Y. POLICE DEPT,109.0,FELONY,INSIDE,GRAND LARCENY,405.0,"LARCENY,GRAND BY THEFT OF CREDIT CARD",RESIDENCE - APT. HOUSE,UNKNOWN,BLACK,M,UNKNOWN,UNKNOWN,F,5.0,2.0,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK HISPANIC,25-44,M,BLACK,2884
1097,40.7081566,-73.9985386,0.25254762959680993,0.0017722640673460345,0.05494018608772707,0.0008861320336730173,0.030571555161719097,0.00044306601683650863,0.16614975631369075,0.00044306601683650863,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,Other Vehicular,Following Too Closely,Sedan,Sedan,Sedan,Sedan,Sedan,101.0,ASSAULT 3,DANGEROUS DRUGS,PL 1200001,M,5.0,0.0,25-44,M,BLACK,5.0,COMPLETED,N.Y. POLICE DEPT,109.0,FELONY,INSIDE,GRAND LARCENY,352.0,"LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT INSIDE",RESIDENCE - APT. HOUSE,UNKNOWN,UNKNOWN,U,25-44,ASIAN / PACIFIC ISLANDER,M,5.0,2.0,MULTI DWELL - PUBLIC HOUS,True,18-24,M,BLACK,25-44,M,ASIAN / PACIFIC ISLANDER,2885
